area_peril_id,lon,lat,peril_id,coverage_type
79010,109.05494,-7.68638,QTS,1
79011,109.05457,-7.68638,QTS,1
79012,109.05441,-7.68631,QTS,1
79013,109.05457,-7.68671,QTS,1
79014,109.08628,-7.67655,QTS,1
79015,109.08644,-7.67649,QTS,1
79016,109.0867,-7.6763,QTS,1
79017,109.08681,-7.67617,QTS,1
79018,109.09219,-7.67641,QTS,1
79019,109.09283,-7.67648,QTS,1
79020,109.093,-7.6765,QTS,1
79021,109.0933,-7.6764,QTS,1
79022,109.09363,-7.67635,QTS,1
79023,109.09379,-7.67624,QTS,1
79024,109.09731,-7.67516,QTS,1
79025,109.09802,-7.67506,QTS,1
79026,109.09835,-7.67504,QTS,1
79027,109.09856,-7.67482,QTS,1
79028,109.09882,-7.67466,QTS,1
79029,109.09907,-7.67448,QTS,1
79030,109.0994,-7.67427,QTS,1
79031,109.09977,-7.6734,QTS,1
79032,109.14077,-7.67577,QTS,1
79033,109.14085,-7.67557,QTS,1
79034,109.14107,-7.67594,QTS,1
79035,109.14119,-7.67577,QTS,1
79036,109.14133,-7.67614,QTS,1
79037,109.14148,-7.67601,QTS,1
79038,109.14669,-7.6757,QTS,1
79039,109.14686,-7.67604,QTS,1
79040,109.1471,-7.67577,QTS,1
79041,109.14718,-7.67557,QTS,1
79042,109.14742,-7.67588,QTS,1
79043,109.14764,-7.67605,QTS,1
79044,109.14776,-7.67594,QTS,1
79045,109.14469,-7.67559,QTS,1
79046,109.14448,-7.6756,QTS,1
79047,109.14436,-7.67573,QTS,1
79048,109.14545,-7.67562,QTS,1
79049,109.14199,-7.67632,QTS,1
79050,109.1422,-7.67613,QTS,1
79051,109.14244,-7.67578,QTS,1
79052,109.14285,-7.67574,QTS,1
79053,109.14375,-7.67572,QTS,1
79054,109.14391,-7.67563,QTS,1
79055,109.14421,-7.67548,QTS,1
79056,109.14188,-7.676,QTS,1
79057,109.16121,-7.67883,QTS,1
79058,109.16084,-7.67836,QTS,1
79059,109.16068,-7.67827,QTS,1
79060,109.16064,-7.6781,QTS,1
79061,109.16038,-7.67786,QTS,1
79062,109.16023,-7.67759,QTS,1
79063,109.15995,-7.6775,QTS,1
79064,109.15979,-7.67739,QTS,1
79065,109.15977,-7.67719,QTS,1
79066,109.15974,-7.67673,QTS,1
79067,109.15903,-7.67626,QTS,1
79068,109.15838,-7.67577,QTS,1
79069,109.15872,-7.67584,QTS,1
79070,109.1588,-7.67565,QTS,1
79071,109.159,-7.67587,QTS,1
79072,109.17592,-7.6708,QTS,1
79073,109.1753,-7.67087,QTS,1
79074,109.1745,-7.67113,QTS,1
79075,109.20818,-7.68166,QTS,1
79076,109.20771,-7.6815,QTS,1
79077,109.2074,-7.68145,QTS,1
79078,109.20677,-7.68144,QTS,1
79079,109.20534,-7.68129,QTS,1
79080,109.20504,-7.68189,QTS,1
79081,109.20465,-7.6819,QTS,1
79082,109.20424,-7.68179,QTS,1
79083,109.20066,-7.68177,QTS,1
79084,109.21072,-7.68149,QTS,1
79085,109.21036,-7.68145,QTS,1
79086,109.2092,-7.68147,QTS,1
79087,109.20886,-7.68156,QTS,1
79088,109.22179,-7.68198,QTS,1
79089,109.21603,-7.68149,QTS,1
79090,109.21582,-7.6818,QTS,1
79091,109.21558,-7.68206,QTS,1
79092,109.21549,-7.68235,QTS,1
79093,109.21467,-7.68229,QTS,1
79094,109.21442,-7.68207,QTS,1
79095,109.21341,-7.68192,QTS,1
79096,109.21245,-7.68203,QTS,1
79097,109.19831,-7.68111,QTS,1
79098,109.19607,-7.68114,QTS,1
79099,109.19577,-7.68097,QTS,1
79100,109.19559,-7.68098,QTS,1
79101,109.19532,-7.68087,QTS,1
79102,109.19514,-7.6808,QTS,1
79103,109.19412,-7.68054,QTS,1
79104,109.194,-7.68042,QTS,1
79105,109.1937,-7.6805,QTS,1
79106,109.19353,-7.68036,QTS,1
79107,109.1932,-7.68034,QTS,1
79108,109.19317,-7.68014,QTS,1
79109,109.24283,-7.68715,QTS,1
79110,109.23955,-7.68667,QTS,1
79111,109.23816,-7.6865,QTS,1
79112,109.23756,-7.68643,QTS,1
79113,109.23735,-7.68645,QTS,1
79114,109.23599,-7.68619,QTS,1
79115,109.2357,-7.6862,QTS,1
79116,109.23556,-7.68625,QTS,1
79117,109.23527,-7.68625,QTS,1
79118,109.23439,-7.68524,QTS,1
79119,109.23374,-7.68518,QTS,1
79120,109.22945,-7.68444,QTS,1
79121,109.22926,-7.68435,QTS,1
79122,109.22899,-7.68418,QTS,1
79123,109.22811,-7.68356,QTS,1
79124,109.22829,-7.68364,QTS,1
79125,109.22746,-7.68333,QTS,1
79126,109.2278,-7.68331,QTS,1
79127,109.22852,-7.68382,QTS,1
79128,109.22735,-7.68304,QTS,1
79129,109.24682,-7.68658,QTS,1
79130,109.24641,-7.6866,QTS,1
79131,109.24616,-7.68646,QTS,1
79132,109.25292,-7.68671,QTS,1
79133,109.25275,-7.68663,QTS,1
79134,109.25245,-7.68649,QTS,1
79135,109.25227,-7.68649,QTS,1
79136,109.49113,-7.74441,QTS,1
79137,109.48303,-7.7443,QTS,1
79138,109.48439,-7.7389,QTS,1
79139,109.37671,-7.70487,QTS,1
79140,109.591,-7.76605,QTS,1
79141,109.58757,-7.76496,QTS,1
79142,109.58512,-7.76241,QTS,1
79143,109.57642,-7.7611,QTS,1
79144,109.63166,-7.77446,QTS,1
79145,109.61242,-7.77148,QTS,1
79146,109.60019,-7.7673,QTS,1
79147,109.74458,-7.79905,QTS,1
79148,109.74117,-7.79795,QTS,1
79149,109.72733,-7.79499,QTS,1
79150,109.72656,-7.79454,QTS,1
79151,109.72608,-7.79439,QTS,1
79152,109.72581,-7.79443,QTS,1
79153,109.72494,-7.7941,QTS,1
79154,109.72441,-7.79389,QTS,1
79155,109.72405,-7.79374,QTS,1
79156,109.71976,-7.79253,QTS,1
79157,109.71685,-7.79101,QTS,1
79158,109.7172,-7.79095,QTS,1
79159,109.71516,-7.79065,QTS,1
79160,109.81024,-7.8114,QTS,1
79161,109.80477,-7.8083,QTS,1
79162,109.7968,-7.80695,QTS,1
79163,109.79662,-7.80705,QTS,1
79164,109.79567,-7.80694,QTS,1
79165,109.79487,-7.80714,QTS,1
79166,109.79474,-7.80747,QTS,1
79167,109.79091,-7.80783,QTS,1
79168,109.78555,-7.80219,QTS,1
79169,109.778,-7.80317,QTS,1
79170,109.84796,-7.81961,QTS,1
79171,109.84783,-7.81952,QTS,1
79172,109.84681,-7.81907,QTS,1
79173,109.69659,-7.7869,QTS,1
79174,109.66754,-7.7802,QTS,1
79175,109.68447,-7.78352,QTS,1
79176,109.68435,-7.78336,QTS,1
79177,109.68376,-7.78348,QTS,1
79178,109.68943,-7.78523,QTS,1
79179,110.04261,-7.87832,QTS,1
79180,110.04229,-7.87821,QTS,1
79181,110.04214,-7.87811,QTS,1
79182,110.00304,-7.86588,QTS,1
79183,110.00042,-7.86486,QTS,1
79184,110.00013,-7.86472,QTS,1
79185,109.9994,-7.86442,QTS,1
79186,109.99912,-7.86431,QTS,1
79187,109.99737,-7.86341,QTS,1
79188,109.99522,-7.86273,QTS,1
79189,109.99505,-7.86268,QTS,1
79190,109.99471,-7.86266,QTS,1
79191,109.99413,-7.86247,QTS,1
79192,109.99396,-7.86246,QTS,1
79193,109.99301,-7.86154,QTS,1
79194,109.99266,-7.86155,QTS,1
79195,109.99236,-7.86141,QTS,1
79196,109.99214,-7.86104,QTS,1
79197,109.98877,-7.85975,QTS,1
79198,109.98186,-7.85772,QTS,1
79199,109.98171,-7.85746,QTS,1
79200,109.97771,-7.85557,QTS,1
79201,109.93339,-7.83956,QTS,1
79202,109.93267,-7.83908,QTS,1
79203,109.92898,-7.83863,QTS,1
79204,109.93452,-7.83913,QTS,1
79205,109.93405,-7.83917,QTS,1
79206,109.93377,-7.83943,QTS,1
79207,109.93345,-7.83928,QTS,1
79208,109.96012,-7.84859,QTS,1
79209,109.95988,-7.84803,QTS,1
79210,109.96007,-7.84831,QTS,1
79211,109.97752,-7.8553,QTS,1
79212,110.21904,-7.9516,QTS,1
79213,110.04429,-7.87883,QTS,1
79214,110.07412,-7.88674,QTS,1
79215,110.0738,-7.8866,QTS,1
79216,110.07353,-7.88644,QTS,1
79217,110.07328,-7.88626,QTS,1
79218,108.60543,-7.67623,QTS,1
79219,108.60523,-7.67623,QTS,1
79220,108.60489,-7.67635,QTS,1
79221,108.61087,-7.67599,QTS,1
79222,108.60902,-7.67617,QTS,1
79223,108.60939,-7.67598,QTS,1
79224,108.60976,-7.67593,QTS,1
79225,108.60992,-7.67587,QTS,1
79226,108.60696,-7.67579,QTS,1
79227,108.60713,-7.67587,QTS,1
79228,108.60664,-7.67577,QTS,1
79229,108.6063,-7.67574,QTS,1
79230,108.60589,-7.67583,QTS,1
79231,108.61936,-7.67743,QTS,1
79232,108.61694,-7.6769,QTS,1
79233,108.61595,-7.67673,QTS,1
79234,108.61633,-7.67689,QTS,1
79235,108.6162,-7.67678,QTS,1
79236,108.62067,-7.67684,QTS,1
79237,108.61997,-7.67693,QTS,1
79238,108.6197,-7.67705,QTS,1
79239,108.62317,-7.67673,QTS,1
79240,108.62462,-7.67668,QTS,1
79241,108.6249,-7.67671,QTS,1
79242,108.62389,-7.67645,QTS,1
79243,108.62345,-7.67661,QTS,1
79244,108.62417,-7.67647,QTS,1
79245,108.60451,-7.67619,QTS,1
79246,108.60285,-7.67607,QTS,1
79247,108.60255,-7.67605,QTS,1
79248,108.6024,-7.67594,QTS,1
79249,108.60177,-7.67601,QTS,1
79250,108.60136,-7.67592,QTS,1
79251,108.60089,-7.67556,QTS,1
79252,108.60061,-7.67592,QTS,1
79253,108.60044,-7.67569,QTS,1
79254,108.6,-7.67594,QTS,1
79255,108.59962,-7.67622,QTS,1
79256,108.62974,-7.67848,QTS,1
79257,108.64613,-7.68239,QTS,1
79258,108.64774,-7.68328,QTS,1
79259,108.64819,-7.68333,QTS,1
79260,108.64838,-7.6834,QTS,1
79261,108.64811,-7.68367,QTS,1
79262,108.64829,-7.6837,QTS,1
79263,108.6486,-7.68367,QTS,1
79264,108.64905,-7.68372,QTS,1
79265,108.64942,-7.6837,QTS,1
79266,108.6513,-7.68368,QTS,1
79267,108.65065,-7.68359,QTS,1
79268,108.6504,-7.68368,QTS,1
79269,108.65026,-7.68364,QTS,1
79270,108.6542,-7.68486,QTS,1
79271,108.65398,-7.68451,QTS,1
79272,108.65365,-7.68435,QTS,1
79273,108.65327,-7.68427,QTS,1
79274,108.65312,-7.68413,QTS,1
79275,108.65285,-7.68391,QTS,1
79276,108.65253,-7.68404,QTS,1
79277,108.65236,-7.68396,QTS,1
79278,108.65207,-7.68369,QTS,1
79279,108.65191,-7.68356,QTS,1
79280,108.65159,-7.68356,QTS,1
79281,108.65587,-7.68526,QTS,1
79282,108.65601,-7.68533,QTS,1
79283,108.65555,-7.68511,QTS,1
79284,108.6557,-7.68501,QTS,1
79285,108.65628,-7.68537,QTS,1
79286,108.6571,-7.68551,QTS,1
79287,108.65966,-7.6873,QTS,1
79288,108.65995,-7.68748,QTS,1
79289,108.65997,-7.68766,QTS,1
79290,108.66007,-7.68792,QTS,1
79291,108.65958,-7.687,QTS,1
79292,108.66027,-7.68773,QTS,1
79293,108.66067,-7.68886,QTS,1
79294,108.66101,-7.68892,QTS,1
79295,108.66134,-7.6889,QTS,1
79296,108.66186,-7.68929,QTS,1
79297,108.66164,-7.68884,QTS,1
79298,108.66171,-7.68868,QTS,1
79299,108.66192,-7.68893,QTS,1
79300,108.66198,-7.68876,QTS,1
79301,108.66231,-7.69086,QTS,1
79302,108.66247,-7.69079,QTS,1
79303,108.66197,-7.68982,QTS,1
79304,108.66207,-7.68954,QTS,1
79305,108.66219,-7.68944,QTS,1
79306,108.66217,-7.68928,QTS,1
79307,108.66241,-7.69007,QTS,1
79308,108.66227,-7.68979,QTS,1
79309,108.66244,-7.68966,QTS,1
79310,108.66269,-7.69022,QTS,1
79311,108.5972,-7.67564,QTS,1
79312,108.59849,-7.67583,QTS,1
79313,108.59847,-7.6756,QTS,1
79314,108.59799,-7.67515,QTS,1
79315,108.55763,-7.67126,QTS,1
79316,108.49412,-7.70557,QTS,1
79317,108.49423,-7.70381,QTS,1
79318,108.49408,-7.704,QTS,1
79319,108.49401,-7.70425,QTS,1
79320,108.49485,-7.70287,QTS,1
79321,108.49428,-7.70306,QTS,1
79322,108.49414,-7.70291,QTS,1
79323,108.49398,-7.70296,QTS,1
79324,108.49396,-7.70339,QTS,1
79325,108.49396,-7.70378,QTS,1
79326,108.49382,-7.70358,QTS,1
79327,108.49453,-7.7028,QTS,1
79328,108.49486,-7.7023,QTS,1
79329,108.49477,-7.70257,QTS,1
79330,108.49463,-7.70244,QTS,1
79331,108.49529,-7.70207,QTS,1
79332,108.49569,-7.70206,QTS,1
79333,108.49552,-7.70184,QTS,1
79334,108.49518,-7.70176,QTS,1
79335,108.49501,-7.70167,QTS,1
79336,108.49488,-7.69754,QTS,1
79337,108.49479,-7.69786,QTS,1
79338,108.49473,-7.69816,QTS,1
79339,108.49446,-7.6983,QTS,1
79340,108.49438,-7.69859,QTS,1
79341,108.49441,-7.69961,QTS,1
79342,108.49431,-7.69948,QTS,1
79343,108.49449,-7.70083,QTS,1
79344,108.49442,-7.70063,QTS,1
79345,108.49417,-7.70013,QTS,1
79346,108.4942,-7.69985,QTS,1
79347,108.49423,-7.7004,QTS,1
79348,108.49403,-7.70037,QTS,1
79349,108.49466,-7.70156,QTS,1
79350,108.49439,-7.70137,QTS,1
79351,108.49418,-7.70102,QTS,1
79352,108.49164,-7.7114,QTS,1
79353,108.49183,-7.71055,QTS,1
79354,108.48747,-7.71728,QTS,1
79355,108.48021,-7.71764,QTS,1
79356,108.48794,-7.71719,QTS,1
79357,108.48821,-7.71699,QTS,1
79358,108.48932,-7.71126,QTS,1
79359,108.48948,-7.71111,QTS,1
79360,108.48961,-7.71053,QTS,1
79361,108.49006,-7.70986,QTS,1
79362,108.49027,-7.70957,QTS,1
79363,108.49045,-7.70855,QTS,1
79364,108.49007,-7.70798,QTS,1
79365,108.76239,-7.69588,QTS,1
79366,108.99531,-7.7331,QTS,1
79367,108.82857,-7.68564,QTS,1
79368,108.82667,-7.68487,QTS,1
79369,108.82706,-7.68494,QTS,1
79370,108.82775,-7.68512,QTS,1
79371,108.82817,-7.68525,QTS,1
79372,109.00805,-7.73701,QTS,1
79373,109.00818,-7.73687,QTS,1
79374,109.00825,-7.73729,QTS,1
79375,109.00788,-7.73673,QTS,1
79376,109.00581,-7.73683,QTS,1
79377,109.00613,-7.73676,QTS,1
79378,109.00629,-7.73668,QTS,1
79379,109.00664,-7.73655,QTS,1
79380,109.00682,-7.73654,QTS,1
79381,109.00555,-7.73643,QTS,1
79382,109.00562,-7.73667,QTS,1
79383,109.00575,-7.73658,QTS,1
79384,109.00528,-7.73632,QTS,1
79385,109.00408,-7.73612,QTS,1
79386,109.00437,-7.73608,QTS,1
79387,109.00468,-7.73599,QTS,1
79388,109.00497,-7.73618,QTS,1
79389,109.00398,-7.7358,QTS,1
79390,109.00158,-7.73487,QTS,1
79391,109.00245,-7.73505,QTS,1
79392,109.00281,-7.73507,QTS,1
79393,109.00245,-7.73473,QTS,1
79394,109.00213,-7.73458,QTS,1
79395,109.00223,-7.7344,QTS,1
79396,109.00244,-7.7344,QTS,1
79397,109.00308,-7.73528,QTS,1
79398,109.00337,-7.73545,QTS,1
79399,109.00355,-7.73543,QTS,1
79400,109.00384,-7.73548,QTS,1
79401,108.99941,-7.73426,QTS,1
79402,108.99954,-7.7342,QTS,1
79403,108.99974,-7.73398,QTS,1
79404,109.00004,-7.73419,QTS,1
79405,108.99925,-7.73404,QTS,1
79406,108.99942,-7.73394,QTS,1
79407,108.9983,-7.7339,QTS,1
79408,108.99841,-7.73375,QTS,1
79409,108.99857,-7.73377,QTS,1
79410,108.99913,-7.73376,QTS,1
79411,108.99928,-7.7337,QTS,1
79412,109.00047,-7.73424,QTS,1
79413,109.00096,-7.73455,QTS,1
79414,109.00081,-7.73431,QTS,1
79415,109.00101,-7.73427,QTS,1
79416,109.00125,-7.73453,QTS,1
79417,108.99732,-7.73391,QTS,1
79418,108.99776,-7.73389,QTS,1
79419,108.99807,-7.73368,QTS,1
79420,108.9982,-7.73357,QTS,1
79421,108.99588,-7.73317,QTS,1
79422,108.99619,-7.73331,QTS,1
79423,108.9964,-7.7333,QTS,1
79424,108.99709,-7.73353,QTS,1
79425,108.99744,-7.73361,QTS,1
79426,108.99761,-7.73361,QTS,1
79427,109.01997,-7.74233,QTS,1
79428,109.01974,-7.7416,QTS,1
79429,109.01934,-7.74116,QTS,1
79430,109.01905,-7.7411,QTS,1
79431,109.01915,-7.74094,QTS,1
79432,109.01834,-7.74055,QTS,1
79433,109.01894,-7.74071,QTS,1
79434,109.01722,-7.74054,QTS,1
79435,109.01609,-7.73992,QTS,1
79436,109.01634,-7.74015,QTS,1
79437,109.01655,-7.74042,QTS,1
79438,109.01695,-7.74037,QTS,1
79439,109.01379,-7.73881,QTS,1
79440,109.01416,-7.73884,QTS,1
79441,109.01464,-7.73913,QTS,1
79442,109.01494,-7.73917,QTS,1
79443,109.01503,-7.73946,QTS,1
79444,109.01451,-7.73885,QTS,1
79445,109.01548,-7.73943,QTS,1
79446,109.01305,-7.73864,QTS,1
79447,109.0133,-7.73841,QTS,1
79448,109.01364,-7.73847,QTS,1
79449,109.01037,-7.73766,QTS,1
79450,109.01052,-7.73762,QTS,1
79451,109.01078,-7.73741,QTS,1
79452,109.01097,-7.73766,QTS,1
79453,109.01126,-7.73776,QTS,1
79454,109.01118,-7.73806,QTS,1
79455,109.01151,-7.73792,QTS,1
79456,109.01159,-7.73819,QTS,1
79457,109.01182,-7.73799,QTS,1
79458,109.01216,-7.73801,QTS,1
79459,109.01247,-7.73798,QTS,1
79460,109.01268,-7.73814,QTS,1
79461,109.01271,-7.73799,QTS,1
79462,109.01294,-7.7382,QTS,1
79463,109.01319,-7.73813,QTS,1
79464,109.0086,-7.73733,QTS,1
79465,109.00878,-7.73726,QTS,1
79466,109.00966,-7.73743,QTS,1
79467,109.00993,-7.7373,QTS,1
79468,109.01015,-7.73749,QTS,1
79469,109.02515,-7.71152,QTS,1
79470,109.02492,-7.71173,QTS,1
79471,109.02484,-7.71189,QTS,1
79472,109.02455,-7.71214,QTS,1
79473,109.02428,-7.71233,QTS,1
79474,109.0239,-7.71247,QTS,1
79475,109.02375,-7.71284,QTS,1
79476,109.02519,-7.71111,QTS,1
79477,109.02518,-7.71092,QTS,1
79478,109.02532,-7.71067,QTS,1
79479,109.02536,-7.7103,QTS,1
79480,109.02328,-7.71425,QTS,1
79481,109.02321,-7.71437,QTS,1
79482,109.02344,-7.71324,QTS,1
79483,109.02348,-7.71304,QTS,1
79484,109.02305,-7.71465,QTS,1
79485,109.02271,-7.71485,QTS,1
79486,109.02256,-7.71499,QTS,1
79487,109.02244,-7.71527,QTS,1
79488,109.02219,-7.71551,QTS,1
79489,109.0218,-7.7156,QTS,1
79490,109.02162,-7.71568,QTS,1
79491,109.02159,-7.71586,QTS,1
79492,109.02558,-7.71003,QTS,1
79493,109.02582,-7.70977,QTS,1
79494,109.02609,-7.70953,QTS,1
79495,109.02618,-7.70936,QTS,1
79496,109.02139,-7.71609,QTS,1
79497,109.02116,-7.71647,QTS,1
79498,109.02093,-7.71664,QTS,1
79499,109.0206,-7.71704,QTS,1
79500,109.02062,-7.71736,QTS,1
79501,109.0197,-7.71788,QTS,1
79502,109.01954,-7.71793,QTS,1
79503,109.01904,-7.71857,QTS,1
79504,109.02623,-7.70903,QTS,1
79505,109.02638,-7.70883,QTS,1
79506,109.02659,-7.70866,QTS,1
79507,109.02683,-7.70848,QTS,1
79508,109.02692,-7.70831,QTS,1
79509,109.02703,-7.70792,QTS,1
79510,109.02721,-7.7077,QTS,1
79511,109.02725,-7.70756,QTS,1
79512,109.02741,-7.70733,QTS,1
79513,109.02747,-7.70702,QTS,1
79514,109.02759,-7.70687,QTS,1
79515,109.0279,-7.70676,QTS,1
79516,109.02795,-7.70644,QTS,1
79517,109.02811,-7.70621,QTS,1
79518,109.02833,-7.70601,QTS,1
79519,109.02834,-7.70582,QTS,1
79520,109.01727,-7.71977,QTS,1
79521,109.01634,-7.7208,QTS,1
79522,109.01426,-7.72527,QTS,1
79523,109.01411,-7.72538,QTS,1
79524,109.01455,-7.72554,QTS,1
79525,109.01484,-7.72284,QTS,1
79526,109.01466,-7.72293,QTS,1
79527,109.01495,-7.72256,QTS,1
79528,109.01486,-7.72226,QTS,1
79529,109.01466,-7.72228,QTS,1
79530,109.01439,-7.72324,QTS,1
79531,109.01405,-7.72339,QTS,1
79532,109.01381,-7.72361,QTS,1
79533,109.01383,-7.72389,QTS,1
79534,109.01368,-7.72411,QTS,1
79535,109.01393,-7.72426,QTS,1
79536,109.01418,-7.72439,QTS,1
79537,109.01378,-7.72484,QTS,1
79538,109.01404,-7.72501,QTS,1
79539,109.0139,-7.72513,QTS,1
79540,109.01521,-7.72189,QTS,1
79541,109.01546,-7.72167,QTS,1
79542,109.01559,-7.72139,QTS,1
79543,109.01567,-7.72124,QTS,1
79544,109.01483,-7.72193,QTS,1
79545,109.01465,-7.72194,QTS,1
79546,109.01423,-7.72608,QTS,1
79547,109.01419,-7.72573,QTS,1
79548,109.01389,-7.72626,QTS,1
79549,109.01377,-7.7264,QTS,1
79550,109.01404,-7.72653,QTS,1
79551,109.01404,-7.73031,QTS,1
79552,109.01394,-7.73003,QTS,1
79553,109.01378,-7.73015,QTS,1
79554,109.01383,-7.72975,QTS,1
79555,109.01409,-7.72934,QTS,1
79556,109.01371,-7.72946,QTS,1
79557,109.01358,-7.72959,QTS,1
79558,109.01383,-7.72915,QTS,1
79559,109.01352,-7.72922,QTS,1
79560,109.01342,-7.72892,QTS,1
79561,109.01334,-7.72862,QTS,1
79562,109.01422,-7.72742,QTS,1
79563,109.01396,-7.72762,QTS,1
79564,109.01376,-7.72786,QTS,1
79565,109.01362,-7.72813,QTS,1
79566,109.01384,-7.7269,QTS,1
79567,109.0137,-7.72705,QTS,1
79568,109.01407,-7.72715,QTS,1
79569,109.01393,-7.72729,QTS,1
79570,109.01437,-7.73218,QTS,1
79571,109.01421,-7.7323,QTS,1
79572,109.01389,-7.7326,QTS,1
79573,109.01414,-7.73199,QTS,1
79574,109.0137,-7.73168,QTS,1
79575,109.01353,-7.73207,QTS,1
79576,109.01387,-7.73222,QTS,1
79577,109.01372,-7.73135,QTS,1
79578,109.01384,-7.73107,QTS,1
79579,109.01384,-7.73079,QTS,1
79580,109.01367,-7.73084,QTS,1
79581,109.01378,-7.73048,QTS,1
79582,109.01359,-7.73052,QTS,1
79583,109.01412,-7.7332,QTS,1
79584,109.01384,-7.73296,QTS,1
79585,109.01368,-7.73307,QTS,1
79586,109.01531,-7.73366,QTS,1
79587,109.01501,-7.73377,QTS,1
79588,109.01466,-7.73393,QTS,1
79589,109.01441,-7.73375,QTS,1
79590,109.01412,-7.73357,QTS,1
79591,109.01564,-7.73411,QTS,1
79592,109.01525,-7.73396,QTS,1
79593,109.01509,-7.73405,QTS,1
79594,109.0154,-7.73423,QTS,1
79595,109.01525,-7.73434,QTS,1
79596,109.01566,-7.7344,QTS,1
79597,109.01622,-7.73518,QTS,1
79598,109.01597,-7.73494,QTS,1
79599,109.01581,-7.73505,QTS,1
79600,109.01574,-7.73473,QTS,1
79601,109.0288,-7.70499,QTS,1
79602,109.02853,-7.70512,QTS,1
79603,109.02849,-7.70551,QTS,1
79604,109.02937,-7.70425,QTS,1
79605,109.02943,-7.70399,QTS,1
79606,109.02947,-7.70378,QTS,1
79607,109.02967,-7.70361,QTS,1
79608,109.02975,-7.70333,QTS,1
79609,109.02995,-7.70306,QTS,1
79610,109.03009,-7.70279,QTS,1
79611,109.03035,-7.70241,QTS,1
79612,109.03041,-7.70209,QTS,1
79613,109.03055,-7.70187,QTS,1
79614,109.0308,-7.70136,QTS,1
79615,109.0306,-7.7014,QTS,1
79616,109.03105,-7.70111,QTS,1
79617,109.03114,-7.70096,QTS,1
79618,109.03125,-7.70067,QTS,1
79619,109.03128,-7.70051,QTS,1
79620,109.03156,-7.70075,QTS,1
79621,109.0316,-7.70055,QTS,1
79622,109.03185,-7.70035,QTS,1
79623,109.03217,-7.70028,QTS,1
79624,109.03235,-7.70063,QTS,1
79625,109.03243,-7.70048,QTS,1
79626,109.03267,-7.70019,QTS,1
79627,109.03279,-7.70003,QTS,1
79628,109.033,-7.6997,QTS,1
79629,109.03329,-7.6999,QTS,1
79630,109.01777,-7.73857,QTS,1
79631,109.01726,-7.73723,QTS,1
79632,109.01726,-7.73756,QTS,1
79633,109.01742,-7.73849,QTS,1
79634,109.01697,-7.73774,QTS,1
79635,109.01699,-7.73838,QTS,1
79636,109.0162,-7.73548,QTS,1
79637,109.0161,-7.73562,QTS,1
79638,109.01613,-7.73592,QTS,1
79639,109.01593,-7.73596,QTS,1
79640,109.01617,-7.73625,QTS,1
79641,109.01599,-7.73629,QTS,1
79642,109.01615,-7.73653,QTS,1
79643,109.01639,-7.73668,QTS,1
79644,109.01642,-7.73697,QTS,1
79645,109.01679,-7.73711,QTS,1
79646,109.01666,-7.7372,QTS,1
79647,109.01699,-7.73735,QTS,1
79648,109.01686,-7.73745,QTS,1
79649,109.01895,-7.7402,QTS,1
79650,109.01886,-7.74038,QTS,1
79651,109.01925,-7.74035,QTS,1
79652,109.01916,-7.74051,QTS,1
79653,109.01743,-7.73883,QTS,1
79654,109.01729,-7.73897,QTS,1
79655,109.017,-7.73918,QTS,1
79656,109.01715,-7.73944,QTS,1
79657,109.01744,-7.73954,QTS,1
79658,109.01831,-7.74006,QTS,1
79659,109.01872,-7.74001,QTS,1
79660,109.0186,-7.74007,QTS,1
79661,109.01855,-7.74023,QTS,1
79662,109.01941,-7.74069,QTS,1
79663,109.03725,-7.69507,QTS,1
79664,109.03331,-7.69957,QTS,1
79665,109.03342,-7.69942,QTS,1
79666,109.03347,-7.69912,QTS,1
79667,109.0345,-7.69765,QTS,1
79668,109.03473,-7.69721,QTS,1
79669,109.03495,-7.69699,QTS,1
79670,109.03451,-7.69736,QTS,1
79671,109.03521,-7.69687,QTS,1
79672,109.03911,-7.69299,QTS,1
79673,109.03952,-7.69266,QTS,1
79674,109.03971,-7.69227,QTS,1
79675,109.03978,-7.69207,QTS,1
79676,109.04013,-7.69218,QTS,1
79677,109.04026,-7.69179,QTS,1
79678,109.04054,-7.69155,QTS,1
79679,109.04064,-7.69133,QTS,1
79680,109.04102,-7.69114,QTS,1
79681,109.0414,-7.69111,QTS,1
79682,109.04146,-7.69093,QTS,1
79683,109.04157,-7.69019,QTS,1
79684,109.04159,-7.69001,QTS,1
79685,109.0413,-7.69039,QTS,1
79686,109.042,-7.69019,QTS,1
79687,109.04192,-7.68999,QTS,1
79688,109.04234,-7.69026,QTS,1
79689,109.04284,-7.69012,QTS,1
79690,109.04263,-7.69028,QTS,1
79691,109.04307,-7.68996,QTS,1
79692,109.04304,-7.68968,QTS,1
79693,109.04301,-7.68938,QTS,1
79694,109.04304,-7.68908,QTS,1
79695,109.04304,-7.6888,QTS,1
79696,109.04315,-7.68842,QTS,1
79697,109.04342,-7.68858,QTS,1
79698,109.04343,-7.68829,QTS,1
79699,109.04367,-7.6881,QTS,1
79700,109.04363,-7.6878,QTS,1
79701,109.04368,-7.68763,QTS,1
79702,109.04381,-7.6873,QTS,1
79703,109.0439,-7.68714,QTS,1
79704,109.04888,-7.68608,QTS,1
79705,109.0479,-7.68596,QTS,1
79706,109.04746,-7.68593,QTS,1
79707,109.04726,-7.68596,QTS,1
79708,109.04655,-7.68618,QTS,1
