event_id,period_no,occ_year,occ_month,occ_day
1161,13729,13729,1,1
1162,13730,13730,1,1
1163,13743,13743,1,1
1164,13779,13779,1,1
1165,13792,13792,1,1
1166,13804,13804,1,1
1167,13813,13813,1,1
1168,13820,13820,1,1
1169,13841,13841,1,1
1170,13856,13856,1,1
1171,13867,13867,1,1
1172,13871,13871,1,1
1173,13875,13875,1,1
1174,13895,13895,1,1
1175,13898,13898,1,1
1176,13902,13902,1,1
1177,13911,13911,1,1
1178,13912,13912,1,1
1179,13948,13948,1,1
1180,13951,13951,1,1
1181,13966,13966,1,1
1182,13969,13969,1,1
1183,13991,13991,1,1
1184,13993,13993,1,1
1185,14003,14003,1,1
1186,14009,14009,1,1
1187,14022,14022,1,1
1188,14042,14042,1,1
1189,14060,14060,1,1
1190,14095,14095,1,1
1191,14098,14098,1,1
1192,14154,14154,1,1
1193,14159,14159,1,1
1194,14168,14168,1,1
1195,14170,14170,1,1
1196,14188,14188,1,1
1197,14192,14192,1,1
1198,14200,14200,1,1
1199,14201,14201,1,1
1200,14205,14205,1,1
1201,14210,14210,1,1
1202,14260,14260,1,1
1203,14273,14273,1,1
1204,14279,14279,1,1
1205,14316,14316,1,1
1206,14338,14338,1,1
1207,14379,14379,1,1
1208,14381,14381,1,1
1209,14385,14385,1,1
1210,14429,14429,1,1
1211,14453,14453,1,1
1212,14459,14459,1,1
1213,14476,14476,1,1
1214,14479,14479,1,1
1215,14498,14498,1,1
1216,14531,14531,1,1
1217,14548,14548,1,1
1218,14565,14565,1,1
1219,14571,14571,1,1
1220,14587,14587,1,1
1221,14599,14599,1,1
1222,14603,14603,1,1
1223,14618,14618,1,1
1224,14621,14621,1,1
1225,14646,14646,1,1
1226,14652,14652,1,1
1227,14669,14669,1,1
1228,14678,14678,1,1
1229,14679,14679,1,1
1230,14685,14685,1,1
1231,14690,14690,1,1
1232,14714,14714,1,1
1233,14740,14740,1,1
1234,14750,14750,1,1
1235,14758,14758,1,1
1236,14759,14759,1,1
1237,14764,14764,1,1
1238,14792,14792,1,1
1239,14793,14793,1,1
1240,14805,14805,1,1
1241,14809,14809,1,1
1242,14823,14823,1,1
1243,14825,14825,1,1
1244,14827,14827,1,1
1245,14844,14844,1,1
1246,14878,14878,1,1
1247,14885,14885,1,1
1248,14894,14894,1,1
1249,14924,14924,1,1
1250,14935,14935,1,1
1251,14939,14939,1,1
1252,14948,14948,1,1
1253,14958,14958,1,1
1254,14965,14965,1,1
1255,14966,14966,1,1
1256,14978,14978,1,1
1257,14979,14979,1,1
1258,14982,14982,1,1
1259,14984,14984,1,1
1260,15009,15009,1,1
1261,15011,15011,1,1
1262,15076,15076,1,1
1263,15092,15092,1,1
1264,15105,15105,1,1
1265,15111,15111,1,1
1266,15128,15128,1,1
1267,15130,15130,1,1
1268,15136,15136,1,1
1269,15141,15141,1,1
1270,15157,15157,1,1
1271,15184,15184,1,1
1272,15210,15210,1,1
1273,15270,15270,1,1
1274,15282,15282,1,1
1275,15287,15287,1,1
1276,15290,15290,1,1
1277,15305,15305,1,1
1278,15324,15324,1,1
